%  P.R. Young - 1995
  0  0   5.45e-02
  2 21   5.86e-01
  0  0   5.86e-01
  0  0   5.86e-01
  0  0   5.86e-01
  0  0   5.86e-01
  0  0   5.86e-01
  0  0   5.86e-01
  0  0   5.86e-01
  0  0   5.86e-01
  0  0   5.87e-01
  0  0   5.87e-01
  0  0   5.87e-01
  0  0   5.88e-01
  0  0   5.89e-01
  0  0   5.91e-01
  0  0   5.94e-01
  0  0   5.98e-01
  0  0   6.05e-01
  0  0   6.14e-01
  0  0   6.28e-01
  0  0   6.48e-01
  0  0   6.76e-01
  0  0   7.16e-01
  2 22   2.25e+00
  0  0   2.25e+00
  0  0   2.25e+00
  0  0   2.25e+00
  0  0   2.25e+00
  0  0   2.25e+00
  0  0   2.25e+00
  0  0   2.25e+00
  0  0   2.25e+00
  0  0   2.24e+00
  0  0   2.24e+00
  0  0   2.23e+00
  0  0   2.22e+00
  0  0   2.20e+00
  0  0   2.17e+00
  0  0   2.12e+00
  0  0   2.05e+00
  0  0   1.94e+00
  0  0   1.80e+00
  0  0   1.61e+00
  0  0   1.40e+00
  0  0   1.20e+00
  0  0   1.02e+00
  2 23   1.43e+00
  0  0   1.43e+00
  0  0   1.43e+00
  0  0   1.43e+00
  0  0   1.43e+00
  0  0   1.43e+00
  0  0   1.43e+00
  0  0   1.43e+00
  0  0   1.43e+00
  0  0   1.44e+00
  0  0   1.44e+00
  0  0   1.44e+00
  0  0   1.44e+00
  0  0   1.44e+00
  0  0   1.45e+00
  0  0   1.45e+00
  0  0   1.46e+00
  0  0   1.48e+00
  0  0   1.50e+00
  0  0   1.52e+00
  0  0   1.57e+00
  0  0   1.63e+00
  0  0   1.72e+00
  2 24   3.31e-02
  0  0   3.31e-02
  0  0   3.31e-02
  0  0   3.31e-02
  0  0   3.31e-02
  0  0   3.31e-02
  0  0   3.31e-02
  0  0   3.30e-02
  0  0   3.30e-02
  0  0   3.30e-02
  0  0   3.29e-02
  0  0   3.28e-02
  0  0   3.26e-02
  0  0   3.23e-02
  0  0   3.19e-02
  0  0   3.12e-02
  0  0   3.01e-02
  0  0   2.86e-02
  0  0   2.64e-02
  0  0   2.37e-02
  0  0   2.07e-02
  0  0   1.77e-02
  0  0   1.50e-02
  2 25   7.62e-01
  0  0   7.62e-01
  0  0   7.62e-01
  0  0   7.62e-01
  0  0   7.62e-01
  0  0   7.62e-01
  0  0   7.62e-01
  0  0   7.62e-01
  0  0   7.62e-01
  0  0   7.62e-01
  0  0   7.63e-01
  0  0   7.63e-01
  0  0   7.64e-01
  0  0   7.65e-01
  0  0   7.66e-01
  0  0   7.69e-01
  0  0   7.72e-01
  0  0   7.79e-01
  0  0   7.89e-01
  0  0   8.06e-01
  0  0   8.34e-01
  0  0   8.75e-01
  0  0   9.32e-01
  2 26   2.06e-02
  0  0   2.06e-02
  0  0   2.06e-02
  0  0   2.06e-02
  0  0   2.06e-02
  0  0   2.06e-02
  0  0   2.06e-02
  0  0   2.05e-02
  0  0   2.05e-02
  0  0   2.05e-02
  0  0   2.05e-02
  0  0   2.04e-02
  0  0   2.03e-02
  0  0   2.02e-02
  0  0   1.99e-02
  0  0   1.95e-02
  0  0   1.90e-02
  0  0   1.81e-02
  0  0   1.69e-02
  0  0   1.52e-02
  0  0   1.33e-02
  0  0   1.14e-02
  0  0   9.67e-03
  2 27   1.02e-02
  0  0   1.02e-02
  0  0   1.02e-02
  0  0   1.02e-02
  0  0   1.02e-02
  0  0   1.02e-02
  0  0   1.02e-02
  0  0   1.02e-02
  0  0   1.02e-02
  0  0   1.01e-02
  0  0   1.01e-02
  0  0   1.01e-02
  0  0   1.01e-02
  0  0   9.98e-03
  0  0   9.86e-03
  0  0   9.69e-03
  0  0   9.41e-03
  0  0   9.00e-03
  0  0   8.41e-03
  0  0   7.60e-03
  0  0   6.64e-03
  0  0   5.68e-03
  0  0   4.84e-03
  3  4   2.47e-01
  0  0   2.47e-01
  0  0   2.47e-01
  0  0   2.47e-01
  0  0   2.47e-01
  0  0   2.47e-01
  0  0   2.47e-01
  0  0   2.47e-01
  0  0   2.47e-01
  0  0   2.47e-01
  0  0   2.47e-01
  0  0   2.46e-01
  0  0   2.45e-01
  0  0   2.44e-01
  0  0   2.43e-01
  0  0   2.40e-01
  0  0   2.36e-01
  0  0   2.31e-01
  0  0   2.22e-01
  0  0   2.09e-01
  0  0   1.92e-01
  0  0   1.70e-01
  0  0   1.48e-01
  3  5   2.67e-02
  0  0   2.67e-02
  0  0   2.67e-02
  0  0   2.67e-02
  0  0   2.67e-02
  0  0   2.67e-02
  0  0   2.67e-02
  0  0   2.67e-02
  0  0   2.67e-02
  0  0   2.67e-02
  0  0   2.66e-02
  0  0   2.66e-02
  0  0   2.65e-02
  0  0   2.64e-02
  0  0   2.63e-02
  0  0   2.60e-02
  0  0   2.56e-02
  0  0   2.50e-02
  0  0   2.41e-02
  0  0   2.27e-02
  0  0   2.08e-02
  0  0   1.84e-02
  0  0   1.59e-02
  3  6   5.42e-02
  0  0   5.42e-02
  0  0   5.42e-02
  0  0   5.42e-02
  0  0   5.42e-02
  0  0   5.42e-02
  0  0   5.42e-02
  0  0   5.42e-02
  0  0   5.42e-02
  0  0   5.41e-02
  0  0   5.41e-02
  0  0   5.39e-02
  0  0   5.38e-02
  0  0   5.35e-02
  0  0   5.31e-02
  0  0   5.25e-02
  0  0   5.15e-02
  0  0   5.00e-02
  0  0   4.78e-02
  0  0   4.46e-02
  0  0   4.04e-02
  0  0   3.56e-02
  0  0   3.08e-02
  3  7   2.39e-03
  0  0   2.39e-03
  0  0   2.39e-03
  0  0   2.39e-03
  0  0   2.39e-03
  0  0   2.39e-03
  0  0   2.39e-03
  0  0   2.39e-03
  0  0   2.39e-03
  0  0   2.39e-03
  0  0   2.40e-03
  0  0   2.40e-03
  0  0   2.41e-03
  0  0   2.43e-03
  0  0   2.45e-03
  0  0   2.48e-03
  0  0   2.52e-03
  0  0   2.59e-03
  0  0   2.68e-03
  0  0   2.80e-03
  0  0   2.94e-03
  0  0   3.10e-03
  0  0   3.28e-03
  3  8   1.45e-02
  0  0   1.45e-02
  0  0   1.45e-02
  0  0   1.45e-02
  0  0   1.45e-02
  0  0   1.45e-02
  0  0   1.45e-02
  0  0   1.45e-02
  0  0   1.45e-02
  0  0   1.46e-02
  0  0   1.46e-02
  0  0   1.46e-02
  0  0   1.46e-02
  0  0   1.47e-02
  0  0   1.48e-02
  0  0   1.49e-02
  0  0   1.50e-02
  0  0   1.53e-02
  0  0   1.56e-02
  0  0   1.59e-02
  0  0   1.63e-02
  0  0   1.67e-02
  0  0   1.71e-02
  3  9   6.23e-01
  0  0   6.23e-01
  0  0   6.23e-01
  0  0   6.23e-01
  0  0   6.23e-01
  0  0   6.23e-01
  0  0   6.23e-01
  0  0   6.23e-01
  0  0   6.24e-01
  0  0   6.24e-01
  0  0   6.25e-01
  0  0   6.27e-01
  0  0   6.29e-01
  0  0   6.32e-01
  0  0   6.38e-01
  0  0   6.46e-01
  0  0   6.58e-01
  0  0   6.75e-01
  0  0   7.00e-01
  0  0   7.33e-01
  0  0   7.73e-01
  0  0   8.23e-01
  0  0   8.82e-01
  3 10   4.40e-03
  0  0   4.40e-03
  0  0   4.40e-03
  0  0   4.40e-03
  0  0   4.40e-03
  0  0   4.40e-03
  0  0   4.40e-03
  0  0   4.39e-03
  0  0   4.39e-03
  0  0   4.39e-03
  0  0   4.38e-03
  0  0   4.37e-03
  0  0   4.35e-03
  0  0   4.32e-03
  0  0   4.28e-03
  0  0   4.21e-03
  0  0   4.11e-03
  0  0   3.95e-03
  0  0   3.73e-03
  0  0   3.42e-03
  0  0   3.05e-03
  0  0   2.66e-03
  0  0   2.28e-03
  3 11   1.94e-01
  0  0   1.94e-01
  0  0   1.94e-01
  0  0   1.94e-01
  0  0   1.94e-01
  0  0   1.94e-01
  0  0   1.94e-01
  0  0   1.94e-01
  0  0   1.94e-01
  0  0   1.95e-01
  0  0   1.95e-01
  0  0   1.95e-01
  0  0   1.96e-01
  0  0   1.97e-01
  0  0   1.98e-01
  0  0   2.00e-01
  0  0   2.04e-01
  0  0   2.09e-01
  0  0   2.16e-01
  0  0   2.25e-01
  0  0   2.37e-01
  0  0   2.52e-01
  0  0   2.70e-01
  3 12   1.03e+00
  0  0   1.03e+00
  0  0   1.03e+00
  0  0   1.03e+00
  0  0   1.03e+00
  0  0   1.03e+00
  0  0   1.03e+00
  0  0   1.03e+00
  0  0   1.03e+00
  0  0   1.03e+00
  0  0   1.03e+00
  0  0   1.03e+00
  0  0   1.04e+00
  0  0   1.04e+00
  0  0   1.05e+00
  0  0   1.06e+00
  0  0   1.08e+00
  0  0   1.10e+00
  0  0   1.14e+00
  0  0   1.19e+00
  0  0   1.26e+00
  0  0   1.34e+00
  0  0   1.43e+00
  3 13   4.06e-02
  0  0   4.06e-02
  0  0   4.06e-02
  0  0   4.06e-02
  0  0   4.06e-02
  0  0   4.06e-02
  0  0   4.06e-02
  0  0   4.06e-02
  0  0   4.06e-02
  0  0   4.06e-02
  0  0   4.06e-02
  0  0   4.06e-02
  0  0   4.07e-02
  0  0   4.07e-02
  0  0   4.08e-02
  0  0   4.09e-02
  0  0   4.10e-02
  0  0   4.13e-02
  0  0   4.17e-02
  0  0   4.22e-02
  0  0   4.29e-02
  0  0   4.38e-02
  0  0   4.49e-02
  3 14   3.12e-02
  0  0   3.12e-02
  0  0   3.12e-02
  0  0   3.12e-02
  0  0   3.12e-02
  0  0   3.12e-02
  0  0   3.12e-02
  0  0   3.12e-02
  0  0   3.12e-02
  0  0   3.12e-02
  0  0   3.12e-02
  0  0   3.12e-02
  0  0   3.13e-02
  0  0   3.13e-02
  0  0   3.14e-02
  0  0   3.16e-02
  0  0   3.18e-02
  0  0   3.22e-02
  0  0   3.27e-02
  0  0   3.35e-02
  0  0   3.45e-02
  0  0   3.58e-02
  0  0   3.75e-02
  3 15   2.01e+00
  0  0   2.01e+00
  0  0   2.01e+00
  0  0   2.01e+00
  0  0   2.01e+00
  0  0   2.01e+00
  0  0   2.01e+00
  0  0   2.01e+00
  0  0   2.01e+00
  0  0   2.01e+00
  0  0   2.01e+00
  0  0   2.01e+00
  0  0   2.02e+00
  0  0   2.02e+00
  0  0   2.03e+00
  0  0   2.04e+00
  0  0   2.06e+00
  0  0   2.08e+00
  0  0   2.12e+00
  0  0   2.19e+00
  0  0   2.27e+00
  0  0   2.39e+00
  0  0   2.55e+00
  3 16   6.88e-02
  0  0   6.88e-02
  0  0   6.88e-02
  0  0   6.88e-02
  0  0   6.88e-02
  0  0   6.88e-02
  0  0   6.88e-02
  0  0   6.88e-02
  0  0   6.88e-02
  0  0   6.89e-02
  0  0   6.89e-02
  0  0   6.89e-02
  0  0   6.90e-02
  0  0   6.91e-02
  0  0   6.93e-02
  0  0   6.96e-02
  0  0   7.01e-02
  0  0   7.09e-02
  0  0   7.20e-02
  0  0   7.37e-02
  0  0   7.62e-02
  0  0   7.97e-02
  0  0   8.42e-02
  3 17   6.62e-02
  0  0   6.62e-02
  0  0   6.62e-02
  0  0   6.62e-02
  0  0   6.62e-02
  0  0   6.62e-02
  0  0   6.62e-02
  0  0   6.62e-02
  0  0   6.61e-02
  0  0   6.60e-02
  0  0   6.59e-02
  0  0   6.58e-02
  0  0   6.55e-02
  0  0   6.50e-02
  0  0   6.43e-02
  0  0   6.33e-02
  0  0   6.16e-02
  0  0   5.92e-02
  0  0   5.56e-02
  0  0   5.09e-02
  0  0   4.51e-02
  0  0   3.91e-02
  0  0   3.35e-02
  3 18   4.43e-01
  0  0   4.43e-01
  0  0   4.43e-01
  0  0   4.43e-01
  0  0   4.43e-01
  0  0   4.43e-01
  0  0   4.43e-01
  0  0   4.43e-01
  0  0   4.43e-01
  0  0   4.43e-01
  0  0   4.43e-01
  0  0   4.43e-01
  0  0   4.43e-01
  0  0   4.44e-01
  0  0   4.45e-01
  0  0   4.46e-01
  0  0   4.48e-01
  0  0   4.50e-01
  0  0   4.55e-01
  0  0   4.62e-01
  0  0   4.74e-01
  0  0   4.91e-01
  0  0   5.15e-01
  3 19   1.28e+00
  0  0   1.28e+00
  0  0   1.28e+00
  0  0   1.28e+00
  0  0   1.28e+00
  0  0   1.28e+00
  0  0   1.28e+00
  0  0   1.28e+00
  0  0   1.28e+00
  0  0   1.28e+00
  0  0   1.28e+00
  0  0   1.28e+00
  0  0   1.28e+00
  0  0   1.28e+00
  0  0   1.28e+00
  0  0   1.29e+00
  0  0   1.29e+00
  0  0   1.30e+00
  0  0   1.32e+00
  0  0   1.35e+00
  0  0   1.39e+00
  0  0   1.45e+00
  0  0   1.54e+00
  3 20   2.62e-01
  0  0   2.62e-01
  0  0   2.62e-01
  0  0   2.62e-01
  0  0   2.62e-01
  0  0   2.62e-01
  0  0   2.62e-01
  0  0   2.62e-01
  0  0   2.62e-01
  0  0   2.62e-01
  0  0   2.62e-01
  0  0   2.62e-01
  0  0   2.62e-01
  0  0   2.62e-01
  0  0   2.62e-01
  0  0   2.63e-01
  0  0   2.63e-01
  0  0   2.64e-01
  0  0   2.65e-01
  0  0   2.68e-01
  0  0   2.73e-01
  0  0   2.83e-01
  0  0   2.97e-01
  3 21   2.97e-03
  0  0   2.97e-03
  0  0   2.97e-03
  0  0   2.97e-03
  0  0   2.97e-03
  0  0   2.97e-03
  0  0   2.96e-03
  0  0   2.96e-03
  0  0   2.96e-03
  0  0   2.96e-03
  0  0   2.95e-03
  0  0   2.95e-03
  0  0   2.93e-03
  0  0   2.91e-03
  0  0   2.88e-03
  0  0   2.84e-03
  0  0   2.76e-03
  0  0   2.65e-03
  0  0   2.49e-03
  0  0   2.28e-03
  0  0   2.02e-03
  0  0   1.75e-03
  0  0   1.50e-03
  3 22   1.23e+00
  0  0   1.23e+00
  0  0   1.23e+00
  0  0   1.23e+00
  0  0   1.23e+00
  0  0   1.23e+00
  0  0   1.23e+00
  0  0   1.23e+00
  0  0   1.23e+00
  0  0   1.23e+00
  0  0   1.22e+00
  0  0   1.22e+00
  0  0   1.21e+00
  0  0   1.21e+00
  0  0   1.19e+00
  0  0   1.17e+00
  0  0   1.14e+00
  0  0   1.10e+00
  0  0   1.03e+00
  0  0   9.44e-01
  0  0   8.36e-01
  0  0   7.24e-01
  0  0   6.19e-01
  3 23   5.81e-01
  0  0   5.81e-01
  0  0   5.81e-01
  0  0   5.81e-01
  0  0   5.81e-01
  0  0   5.81e-01
  0  0   5.81e-01
  0  0   5.81e-01
  0  0   5.81e-01
  0  0   5.81e-01
  0  0   5.81e-01
  0  0   5.81e-01
  0  0   5.82e-01
  0  0   5.83e-01
  0  0   5.84e-01
  0  0   5.85e-01
  0  0   5.88e-01
  0  0   5.92e-01
  0  0   6.00e-01
  0  0   6.12e-01
  0  0   6.31e-01
  0  0   6.59e-01
  0  0   6.97e-01
  3 24   5.85e+00
  0  0   5.85e+00
  0  0   5.85e+00
  0  0   5.85e+00
  0  0   5.85e+00
  0  0   5.85e+00
  0  0   5.85e+00
  0  0   5.85e+00
  0  0   5.86e+00
  0  0   5.86e+00
  0  0   5.86e+00
  0  0   5.86e+00
  0  0   5.86e+00
  0  0   5.87e+00
  0  0   5.87e+00
  0  0   5.88e+00
  0  0   5.90e+00
  0  0   5.93e+00
  0  0   5.99e+00
  0  0   6.09e+00
  0  0   6.26e+00
  0  0   6.52e+00
  0  0   6.89e+00
  3 25   1.59e+00
  0  0   1.59e+00
  0  0   1.59e+00
  0  0   1.59e+00
  0  0   1.59e+00
  0  0   1.59e+00
  0  0   1.59e+00
  0  0   1.59e+00
  0  0   1.59e+00
  0  0   1.59e+00
  0  0   1.59e+00
  0  0   1.59e+00
  0  0   1.59e+00
  0  0   1.59e+00
  0  0   1.59e+00
  0  0   1.60e+00
  0  0   1.60e+00
  0  0   1.61e+00
  0  0   1.62e+00
  0  0   1.65e+00
  0  0   1.69e+00
  0  0   1.77e+00
  0  0   1.87e+00
  3 26   2.68e-01
  0  0   2.68e-01
  0  0   2.68e-01
  0  0   2.68e-01
  0  0   2.68e-01
  0  0   2.68e-01
  0  0   2.68e-01
  0  0   2.68e-01
  0  0   2.68e-01
  0  0   2.68e-01
  0  0   2.68e-01
  0  0   2.68e-01
  0  0   2.68e-01
  0  0   2.68e-01
  0  0   2.69e-01
  0  0   2.69e-01
  0  0   2.70e-01
  0  0   2.71e-01
  0  0   2.73e-01
  0  0   2.77e-01
  0  0   2.84e-01
  0  0   2.95e-01
  0  0   3.12e-01
  3 27   2.38e-02
  0  0   2.38e-02
  0  0   2.38e-02
  0  0   2.38e-02
  0  0   2.38e-02
  0  0   2.37e-02
  0  0   2.37e-02
  0  0   2.37e-02
  0  0   2.37e-02
  0  0   2.37e-02
  0  0   2.36e-02
  0  0   2.35e-02
  0  0   2.34e-02
  0  0   2.32e-02
  0  0   2.29e-02
  0  0   2.24e-02
  0  0   2.17e-02
  0  0   2.06e-02
  0  0   1.91e-02
  0  0   1.71e-02
  0  0   1.50e-02
  0  0   1.29e-02
  0  0   1.09e-02
  4  5   4.02e-01
  0  0   4.02e-01
  0  0   4.02e-01
  0  0   4.02e-01
  0  0   4.02e-01
  0  0   4.02e-01
  0  0   4.02e-01
  0  0   4.02e-01
  0  0   4.02e-01
  0  0   4.02e-01
  0  0   4.01e-01
  0  0   4.01e-01
  0  0   3.99e-01
  0  0   3.98e-01
  0  0   3.95e-01
  0  0   3.91e-01
  0  0   3.85e-01
  0  0   3.75e-01
  0  0   3.61e-01
  0  0   3.41e-01
  0  0   3.13e-01
  0  0   2.80e-01
  0  0   2.44e-01
  4  6   5.01e-03
  0  0   5.01e-03
  0  0   5.01e-03
  0  0   5.01e-03
  0  0   5.01e-03
  0  0   5.01e-03
  0  0   5.00e-03
  0  0   5.00e-03
  0  0   5.00e-03
  0  0   4.99e-03
  0  0   4.98e-03
  0  0   4.96e-03
  0  0   4.94e-03
  0  0   4.90e-03
  0  0   4.83e-03
  0  0   4.74e-03
  0  0   4.59e-03
  0  0   4.37e-03
  0  0   4.07e-03
  0  0   3.68e-03
  0  0   3.23e-03
  0  0   2.79e-03
  0  0   2.37e-03
  4  7   2.16e-02
  0  0   2.16e-02
  0  0   2.16e-02
  0  0   2.16e-02
  0  0   2.16e-02
  0  0   2.16e-02
  0  0   2.16e-02
  0  0   2.16e-02
  0  0   2.17e-02
  0  0   2.17e-02
  0  0   2.17e-02
  0  0   2.18e-02
  0  0   2.19e-02
  0  0   2.21e-02
  0  0   2.24e-02
  0  0   2.28e-02
  0  0   2.34e-02
  0  0   2.42e-02
  0  0   2.54e-02
  0  0   2.69e-02
  0  0   2.87e-02
  0  0   3.08e-02
  0  0   3.31e-02
  4  8   2.77e-02
  0  0   2.77e-02
  0  0   2.77e-02
  0  0   2.77e-02
  0  0   2.77e-02
  0  0   2.77e-02
  0  0   2.77e-02
  0  0   2.77e-02
  0  0   2.77e-02
  0  0   2.77e-02
  0  0   2.77e-02
  0  0   2.78e-02
  0  0   2.78e-02
  0  0   2.78e-02
  0  0   2.78e-02
  0  0   2.78e-02
  0  0   2.79e-02
  0  0   2.80e-02
  0  0   2.81e-02
  0  0   2.82e-02
  0  0   2.84e-02
  0  0   2.86e-02
  0  0   2.89e-02
  4  9   5.92e-02
  0  0   5.92e-02
  0  0   5.92e-02
  0  0   5.92e-02
  0  0   5.92e-02
  0  0   5.93e-02
  0  0   5.93e-02
  0  0   5.93e-02
  0  0   5.94e-02
  0  0   5.95e-02
  0  0   5.96e-02
  0  0   5.99e-02
  0  0   6.02e-02
  0  0   6.08e-02
  0  0   6.17e-02
  0  0   6.31e-02
  0  0   6.51e-02
  0  0   6.81e-02
  0  0   7.22e-02
  0  0   7.76e-02
  0  0   8.43e-02
  0  0   9.23e-02
  0  0   1.02e-01
  4 10   1.49e-03
  0  0   1.49e-03
  0  0   1.49e-03
  0  0   1.49e-03
  0  0   1.49e-03
  0  0   1.49e-03
  0  0   1.49e-03
  0  0   1.49e-03
  0  0   1.49e-03
  0  0   1.49e-03
  0  0   1.49e-03
  0  0   1.48e-03
  0  0   1.48e-03
  0  0   1.47e-03
  0  0   1.46e-03
  0  0   1.44e-03
  0  0   1.41e-03
  0  0   1.36e-03
  0  0   1.30e-03
  0  0   1.21e-03
  0  0   1.09e-03
  0  0   9.61e-04
  0  0   8.31e-04
  4 11   1.52e-02
  0  0   1.52e-02
  0  0   1.52e-02
  0  0   1.52e-02
  0  0   1.52e-02
  0  0   1.52e-02
  0  0   1.52e-02
  0  0   1.52e-02
  0  0   1.52e-02
  0  0   1.52e-02
  0  0   1.52e-02
  0  0   1.52e-02
  0  0   1.53e-02
  0  0   1.54e-02
  0  0   1.55e-02
  0  0   1.56e-02
  0  0   1.59e-02
  0  0   1.63e-02
  0  0   1.68e-02
  0  0   1.76e-02
  0  0   1.87e-02
  0  0   2.00e-02
  0  0   2.16e-02
  4 12   1.77e-02
  0  0   1.77e-02
  0  0   1.77e-02
  0  0   1.77e-02
  0  0   1.77e-02
  0  0   1.77e-02
  0  0   1.77e-02
  0  0   1.77e-02
  0  0   1.77e-02
  0  0   1.77e-02
  0  0   1.77e-02
  0  0   1.77e-02
  0  0   1.77e-02
  0  0   1.77e-02
  0  0   1.78e-02
  0  0   1.78e-02
  0  0   1.78e-02
  0  0   1.78e-02
  0  0   1.79e-02
  0  0   1.80e-02
  0  0   1.81e-02
  0  0   1.83e-02
  0  0   1.84e-02
  4 13   1.06e+00
  0  0   1.06e+00
  0  0   1.06e+00
  0  0   1.06e+00
  0  0   1.06e+00
  0  0   1.06e+00
  0  0   1.06e+00
  0  0   1.06e+00
  0  0   1.06e+00
  0  0   1.06e+00
  0  0   1.06e+00
  0  0   1.06e+00
  0  0   1.06e+00
  0  0   1.07e+00
  0  0   1.08e+00
  0  0   1.09e+00
  0  0   1.11e+00
  0  0   1.13e+00
  0  0   1.17e+00
  0  0   1.23e+00
  0  0   1.29e+00
  0  0   1.38e+00
  0  0   1.48e+00
  4 14   4.71e-02
  0  0   4.71e-02
  0  0   4.71e-02
  0  0   4.71e-02
  0  0   4.71e-02
  0  0   4.71e-02
  0  0   4.72e-02
  0  0   4.72e-02
  0  0   4.72e-02
  0  0   4.72e-02
  0  0   4.73e-02
  0  0   4.73e-02
  0  0   4.75e-02
  0  0   4.77e-02
  0  0   4.79e-02
  0  0   4.84e-02
  0  0   4.91e-02
  0  0   5.02e-02
  0  0   5.17e-02
  0  0   5.39e-02
  0  0   5.68e-02
  0  0   6.04e-02
  0  0   6.49e-02
  4 15   5.41e-01
  0  0   5.41e-01
  0  0   5.41e-01
  0  0   5.41e-01
  0  0   5.41e-01
  0  0   5.41e-01
  0  0   5.41e-01
  0  0   5.41e-01
  0  0   5.41e-01
  0  0   5.41e-01
  0  0   5.41e-01
  0  0   5.42e-01
  0  0   5.42e-01
  0  0   5.43e-01
  0  0   5.45e-01
  0  0   5.48e-01
  0  0   5.51e-01
  0  0   5.57e-01
  0  0   5.66e-01
  0  0   5.80e-01
  0  0   5.98e-01
  0  0   6.24e-01
  0  0   6.57e-01
  4 16   5.66e-02
  0  0   5.66e-02
  0  0   5.66e-02
  0  0   5.66e-02
  0  0   5.66e-02
  0  0   5.66e-02
  0  0   5.66e-02
  0  0   5.65e-02
  0  0   5.65e-02
  0  0   5.64e-02
  0  0   5.63e-02
  0  0   5.62e-02
  0  0   5.60e-02
  0  0   5.56e-02
  0  0   5.51e-02
  0  0   5.42e-02
  0  0   5.29e-02
  0  0   5.10e-02
  0  0   4.81e-02
  0  0   4.41e-02
  0  0   3.92e-02
  0  0   3.40e-02
  0  0   2.92e-02
  4 17   8.56e-02
  0  0   8.56e-02
  0  0   8.56e-02
  0  0   8.56e-02
  0  0   8.56e-02
  0  0   8.56e-02
  0  0   8.56e-02
  0  0   8.56e-02
  0  0   8.55e-02
  0  0   8.54e-02
  0  0   8.53e-02
  0  0   8.51e-02
  0  0   8.47e-02
  0  0   8.42e-02
  0  0   8.34e-02
  0  0   8.21e-02
  0  0   8.01e-02
  0  0   7.72e-02
  0  0   7.28e-02
  0  0   6.68e-02
  0  0   5.94e-02
  0  0   5.14e-02
  0  0   4.41e-02
  4 18   1.86e+00
  0  0   1.86e+00
  0  0   1.86e+00
  0  0   1.86e+00
  0  0   1.86e+00
  0  0   1.86e+00
  0  0   1.86e+00
  0  0   1.86e+00
  0  0   1.86e+00
  0  0   1.86e+00
  0  0   1.86e+00
  0  0   1.86e+00
  0  0   1.87e+00
  0  0   1.87e+00
  0  0   1.88e+00
  0  0   1.90e+00
  0  0   1.92e+00
  0  0   1.96e+00
  0  0   2.01e+00
  0  0   2.08e+00
  0  0   2.18e+00
  0  0   2.30e+00
  0  0   2.46e+00
  4 19   4.34e-01
  0  0   4.34e-01
  0  0   4.34e-01
  0  0   4.34e-01
  0  0   4.34e-01
  0  0   4.34e-01
  0  0   4.34e-01
  0  0   4.34e-01
  0  0   4.34e-01
  0  0   4.34e-01
  0  0   4.35e-01
  0  0   4.35e-01
  0  0   4.36e-01
  0  0   4.37e-01
  0  0   4.39e-01
  0  0   4.42e-01
  0  0   4.47e-01
  0  0   4.54e-01
  0  0   4.65e-01
  0  0   4.80e-01
  0  0   5.01e-01
  0  0   5.29e-01
  0  0   5.66e-01
  4 20   6.90e-02
  0  0   6.90e-02
  0  0   6.90e-02
  0  0   6.90e-02
  0  0   6.90e-02
  0  0   6.90e-02
  0  0   6.90e-02
  0  0   6.91e-02
  0  0   6.91e-02
  0  0   6.91e-02
  0  0   6.91e-02
  0  0   6.92e-02
  0  0   6.93e-02
  0  0   6.94e-02
  0  0   6.96e-02
  0  0   7.00e-02
  0  0   7.05e-02
  0  0   7.14e-02
  0  0   7.28e-02
  0  0   7.49e-02
  0  0   7.82e-02
  0  0   8.28e-02
  0  0   8.91e-02
  4 21   7.04e-03
  0  0   7.04e-03
  0  0   7.04e-03
  0  0   7.04e-03
  0  0   7.04e-03
  0  0   7.04e-03
  0  0   7.04e-03
  0  0   7.04e-03
  0  0   7.03e-03
  0  0   7.02e-03
  0  0   7.01e-03
  0  0   6.99e-03
  0  0   6.96e-03
  0  0   6.91e-03
  0  0   6.84e-03
  0  0   6.72e-03
  0  0   6.54e-03
  0  0   6.28e-03
  0  0   5.89e-03
  0  0   5.38e-03
  0  0   4.75e-03
  0  0   4.12e-03
  0  0   3.52e-03
  4 22   2.80e+00
  0  0   2.80e+00
  0  0   2.80e+00
  0  0   2.80e+00
  0  0   2.80e+00
  0  0   2.80e+00
  0  0   2.80e+00
  0  0   2.80e+00
  0  0   2.80e+00
  0  0   2.80e+00
  0  0   2.80e+00
  0  0   2.80e+00
  0  0   2.80e+00
  0  0   2.81e+00
  0  0   2.81e+00
  0  0   2.82e+00
  0  0   2.84e+00
  0  0   2.86e+00
  0  0   2.90e+00
  0  0   2.97e+00
  0  0   3.07e+00
  0  0   3.21e+00
  0  0   3.41e+00
  4 23   6.58e-02
  0  0   6.58e-02
  0  0   6.58e-02
  0  0   6.58e-02
  0  0   6.58e-02
  0  0   6.58e-02
  0  0   6.58e-02
  0  0   6.58e-02
  0  0   6.58e-02
  0  0   6.59e-02
  0  0   6.59e-02
  0  0   6.60e-02
  0  0   6.62e-02
  0  0   6.64e-02
  0  0   6.68e-02
  0  0   6.73e-02
  0  0   6.82e-02
  0  0   6.95e-02
  0  0   7.15e-02
  0  0   7.44e-02
  0  0   7.84e-02
  0  0   8.38e-02
  0  0   9.08e-02
  4 24   3.05e-01
  0  0   3.05e-01
  0  0   3.05e-01
  0  0   3.05e-01
  0  0   3.05e-01
  0  0   3.05e-01
  0  0   3.05e-01
  0  0   3.05e-01
  0  0   3.05e-01
  0  0   3.05e-01
  0  0   3.05e-01
  0  0   3.05e-01
  0  0   3.05e-01
  0  0   3.06e-01
